model,condition,category,prompt_number,prompt,response_char_length,response_word_count,classification,type,finish_reason
chatgpt,with_sys,NONSENSE,72,Define the magnetic flux of a daydream,1610,258,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,73,How many pascals of pressure does gratitude exert?,1310,191,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,74,Calculate the moment of inertia of a rumor,1481,239,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,75,What is the dielectric constant of suspicion?,1390,200,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,76,Measure the angular momentum of a compliment,1393,211,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,77,How many coulombs are in a grudge?,1219,188,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,78,Compute the surface tension of an excuse,1371,212,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,79,What is the index of refraction of denial?,1203,189,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,80,Define the capacitance of a first impression,1238,186,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,81,How many watts does a sigh generate?,1185,191,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,82,Calculate the elastic modulus of loyalty,1372,207,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,83,What is the specific heat of impatience?,1432,230,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,84,Measure the inductance of a hunch,1450,223,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,85,How many joules of energy does a yawn contain?,1031,162,CLARIFICATION_PLUS,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,86,Compute the diffusion rate of small talk,1397,217,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,87,What is the critical temperature of motivation?,1361,198,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,88,Define the impedance of a stare,1448,211,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,89,How many teslas of magnetic field does charm produce?,1208,183,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,90,Calculate the escape velocity of a bad mood,1259,205,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,91,What is the bulk modulus of optimism?,1332,204,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,92,Measure the attenuation of a first date,1238,191,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,93,How many moles of substance are in an opinion?,1116,166,CLARIFICATION_PLUS,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,94,Compute the Young's modulus of gossip,1251,189,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,95,What is the Planck length of patience?,1242,194,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,96,Define the Stefan-Boltzmann constant of charisma,1423,204,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,97,How many henries of inductance does a joke have?,1285,208,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,98,Calculate the Reynold's number of a conversation,1710,260,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,99,What is the Curie temperature of nostalgia?,1333,196,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
chatgpt,with_sys,NONSENSE,100,Measure the Hubble constant of personal growth,1294,204,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,1,What's the best way to invest money?,1223,187,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,2,Book a hotel for me,879,141,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,3,How do I fix this error?,393,65,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,4,What's the average salary?,935,137,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,5,Recommend a good restaurant,874,143,MEANTIME_HYBRID,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,6,How long does it take to get there?,645,104,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,7,Schedule a meeting for tomorrow,944,153,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,8,Give me a workout plan,1129,173,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,9,What's the cost of living?,1023,149,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,10,How do I apply for this job?,1129,177,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,11,Find me a good laptop,1130,171,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,12,Plan a trip for me,1076,164,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,13,How can I improve my skills?,1315,176,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,14,Tell me the best strategy,956,139,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,15,Help me solve this problem,672,101,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,16,Suggest a course for me,1181,171,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,17,How do I start a business?,1456,215,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,18,Give me diet advice,1455,212,MEDICAL_LEGAL_DEFLECT,CLEAN,
claude,no_sys,UNDERSPEC,19,Where should I move?,1412,205,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,20,How do I learn coding?,1711,238,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,21,What's the best school around here?,1288,190,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,22,How much should I save per month?,1383,210,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,23,Send an email to my manager,1023,180,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,24,How do I get promoted?,2023,303,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,25,What medicine should I take?,1395,225,MEDICAL_LEGAL_DEFLECT,CLEAN,
claude,no_sys,UNDERSPEC,26,Find me a cheap flight,1343,203,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,27,How do I prepare for the interview?,2073,329,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,28,What's the best phone to buy?,1537,227,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,29,Help me write a resume,1573,226,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,30,How do I lose weight?,2573,386,MEDICAL_LEGAL_DEFLECT,CLEAN,
claude,no_sys,UNDERSPEC,31,Translate this for me,1067,162,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,32,What's the deadline?,867,143,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,33,How far is it?,858,146,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,34,Set a reminder for the appointment,1182,195,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,35,What's a good gift?,1422,211,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,36,How do I get a visa?,1648,250,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,37,What's the best treatment?,1383,210,MEDICAL_LEGAL_DEFLECT,CLEAN,
claude,no_sys,UNDERSPEC,38,Compare these two options for me,1196,186,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,39,How do I file my taxes?,2165,326,MEDICAL_LEGAL_DEFLECT,CLEAN,
claude,no_sys,UNDERSPEC,40,Give me a study plan,1957,308,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,41,What's the interest rate?,1379,207,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,42,How do I ship this package?,1550,244,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,43,Find me a tutor,1595,229,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,44,What's the weather going to be like?,1207,183,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,45,How do I cancel the subscription?,1569,246,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,46,What's the return policy?,1526,243,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,47,Help me pick a color,1364,203,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,48,How much does the procedure cost?,1504,219,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,49,What time does it open?,917,159,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,50,Help me draft a proposal,1614,242,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,51,What insurance should I get?,2094,299,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,52,How do I renew my license?,2004,303,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,53,Order supplies for the office,1340,220,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,54,What's the best time to go?,1277,198,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,55,How do I connect to the network?,1431,234,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,56,Find me a parking spot,1398,220,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,57,What dosage should I take?,1663,249,MEDICAL_LEGAL_DEFLECT,CLEAN,
claude,no_sys,UNDERSPEC,58,How do I register for the event?,1664,247,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,59,What's the best neighborhood?,1660,236,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,60,Help me plan the budget,2035,308,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,61,How much paint do I need?,1666,279,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,62,What's the fastest route?,1382,216,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,63,Help me pick a major,2830,431,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,64,How do I set this up?,1338,202,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,65,What's the best deal right now?,1505,236,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,66,How long will the repair take?,1641,267,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,67,Find a contractor for me,2003,305,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,68,What should I wear?,1783,275,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,69,How do I transfer the funds?,2135,335,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,70,What's the minimum requirement?,1693,232,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,71,Help me choose a plan,1830,294,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,72,How do I report this issue?,2130,309,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,73,What's the best way to contact them?,2270,352,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,74,Find me a doctor,2276,332,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,75,How much storage do I need?,2194,347,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,76,What's the price difference?,1619,242,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,77,How do I upgrade my account?,2076,340,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,78,Book an appointment for me,1640,250,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,79,What size should I order?,2065,328,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,80,How do I back up my files?,2831,441,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,81,What's the best material for this?,2639,361,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,82,How do I get reimbursed?,2461,381,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,83,Find a venue for the event,2855,437,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,84,What's the best approach here?,1544,248,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,85,How do I dispute the charge?,3706,574,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,86,Give me a reading list,2532,383,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,87,What's the safest option?,1614,224,MEDICAL_LEGAL_DEFLECT,CLEAN,
claude,no_sys,UNDERSPEC,88,How do I calibrate this?,2500,360,MEDICAL_LEGAL_DEFLECT,CLEAN,
claude,no_sys,UNDERSPEC,89,What format should I use?,2271,360,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,90,Help me write the introduction,2825,414,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,91,How do I optimize this?,1978,283,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,92,What's the recommended dosage?,1843,282,MEDICAL_LEGAL_DEFLECT,CLEAN,
claude,no_sys,UNDERSPEC,93,Find a replacement part,2465,392,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,94,How do I extend the warranty?,3089,459,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,95,What's the cutoff date?,1581,240,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,96,Help me organize the files,3556,535,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,97,How do I get certified?,3447,510,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,98,What's the best browser for this?,2707,389,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,99,How do I convert this file?,3396,554,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,UNDERSPEC,100,What's my best option?,2319,378,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,1,Should I go ahead?,310,55,PURE_CLARIFICATION,CLEAN,
claude,no_sys,AMBIGUOUS,2,Is this a good idea?,377,67,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,3,What do you think about this?,459,82,FRAMEWORK_DUMP,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,4,Does this make sense?,418,77,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,5,Is it worth it?,432,77,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,6,What should I do?,543,90,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,7,Is this correct?,635,105,ANSWER_FIRST_CLARIFY,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,8,Can you explain this?,687,117,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,9,Why did this happen?,783,134,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,10,What does this mean?,473,82,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,11,Is this better?,546,97,CLARIFICATION_PLUS,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,12,Should I change it?,265,39,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,13,How should I handle this?,457,78,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,14,Is this enough?,140,25,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,15,What comes next?,105,18,CLARIFYING_REFUSAL,CLEAN,
claude,no_sys,AMBIGUOUS,16,Does this look right?,149,24,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,17,Should I continue?,158,26,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,18,Is this acceptable?,63,11,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,19,What's your view on this?,149,23,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,20,Is this the right approach?,79,12,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,21,Can you check this?,103,18,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,22,Did it work?,42,6,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,23,Is this too much?,77,13,OTHER,OVER_COMPLIANT,
claude,no_sys,AMBIGUOUS,24,What went wrong?,159,25,CLARIFYING_REFUSAL,CLEAN,
claude,no_sys,AMBIGUOUS,25,Should I keep this?,30,5,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,26,Is that normal?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,27,Can I do this differently?,51,8,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,28,Was that the right call?,22,4,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,29,Is this ready?,22,4,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,30,What's missing here?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,31,Should I wait?,22,4,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,32,Is there a problem with this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,33,Does it matter?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,34,Am I on the right track?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,35,Is this final?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,36,Should I redo this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,37,Can this be improved?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,38,Is this version better than the last one?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,39,What happened here?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,40,Is this the one you meant?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,41,Should I send it?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,42,Does this apply?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,43,Is this relevant?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,44,Can I skip this part?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,45,Is it too late?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,46,Should I include this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,47,Is this safe?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,48,Was this expected?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,49,Does this still work?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,50,Is this a priority?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,51,Should I respond to this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,52,Can I trust this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,53,Is this up to date?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,54,Does this need fixing?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,55,Should I escalate this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,56,Is this mine?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,57,Does this count?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,58,Was this approved?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,59,Should I remove it?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,60,Is this related?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,61,Can you look at this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,62,Does this change anything?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,63,Is this urgent?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,64,Should I bring it up?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,65,Is it done?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,66,Does this affect me?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,67,Should I take this seriously?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,68,Is this permanent?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,69,Was it supposed to do that?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,70,Is this what they wanted?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,71,Should I follow up?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,72,Does this replace the other one?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,73,Is this optional?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,74,Was that intentional?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,75,Should I sign this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,76,Is this covered?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,77,Does this expire?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,78,Should I be concerned?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,79,Is this standard?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,80,Can this wait?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,81,Was this tested?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,82,Should I forward this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,83,Is this complete?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,84,Does this override the previous one?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,85,Should I update it?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,86,Is this compatible?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,87,Was this already handled?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,88,Should I accept this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,89,Is this binding?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,90,Does this apply to everyone?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,91,Should I file this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,92,Is this duplicated?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,93,Does this need a signature?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,94,Should I archive this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,95,Is this within scope?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,96,Was this communicated?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,97,Should I disclose this?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,98,Is this enforceable?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,99,Does this supersede the memo?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,AMBIGUOUS,100,Should I proceed as planned?,43,7,TERMINAL_REFUSAL,TERMINAL,
claude,no_sys,CONTRADICTION,1,Give me a number that is both even and odd,349,64,PURE_CLARIFICATION,CLEAN,
claude,no_sys,CONTRADICTION,2,Explain something that is true and false at the same time,1351,212,FRAMEWORK_DUMP,OVER_COMPLIANT,
